event_id,customer_id,event_type,event_date,sku_collection,channel,amount
d46fd720,CUST-01977,sample_request,2024-11-28,Natural Press - Sable,trade_show,
d6e29ed7,CUST-01977,project_upload,2024-11-24,,trade_show,
45feef55,CUST-01977,purchase,2024-11-20,Natural Press - Fog,trade_show,17144.34
004b6050,CUST-01978,site_visit,2025-05-22,,organic_search,
5eeaa30e,CUST-01979,site_visit,2024-02-04,,organic_search,
a1bee7e5,CUST-01980,site_visit,2025-03-11,,paid_social,
400ed9d3,CUST-01980,sample_request,2025-03-31,Glass - Midnight,paid_social,
d8f6ef96,CUST-01980,purchase,2025-05-24,Original Ceramic - Sage,paid_social,926.04
323a3e4f,CUST-01980,repeat_purchase,2025-07-26,Thin Brick - Terracotta,paid_social,656.58
ef3165f8,CUST-01981,site_visit,2024-10-17,,email_capture,
a44890b1,CUST-01981,visualizer_use,2024-10-27,Thin Brick - Charcoal,email_capture,
b7f6f654,CUST-01981,sample_request,2024-10-25,Natural Press - Oatmeal,email_capture,
2dd8b7a1,CUST-01981,sample_request,2024-11-20,Glass - Seaglass,email_capture,
c965926a,CUST-01981,purchase,2024-11-24,Natural Press - Fog,email_capture,618.73
c4821a0a,CUST-01982,site_visit,2024-09-17,,showroom_walkin,
bd6be718,CUST-01982,sample_request,2024-10-05,Thin Brick - Terracotta,showroom_walkin,
d1ac3dd5,CUST-01983,site_visit,2025-05-09,,referral,
e4664fe1,CUST-01983,sample_request,2025-05-21,Natural Press - Oatmeal,referral,
ff37faa3,CUST-01983,purchase,2025-06-01,Thin Brick - Charcoal,referral,996.43
50b2db9b,CUST-01984,site_visit,2024-01-27,,paid_social,
9170ad83,CUST-01984,sample_request,2024-01-30,Original Ceramic - Clamshell,paid_social,
3654af04,CUST-01985,site_visit,2024-08-02,,direct,
b07ebfb5,CUST-01986,site_visit,2025-03-15,,direct,
a3f1f7c6,CUST-01986,sample_request,2025-03-30,Natural Press - Oatmeal,direct,
ac2b1efe,CUST-01987,site_visit,2024-01-13,,architect_referral,
8a8b6a66,CUST-01987,sample_request,2024-01-15,Thin Brick - Weathered White,architect_referral,
a0755a04,CUST-01988,site_visit,2024-01-03,,referral,
b2f69bc6,CUST-01988,purchase,2024-01-23,Natural Press - Fog,referral,13155.91
93629ce7,CUST-01989,site_visit,2024-09-02,,organic_search,
17624a83,CUST-01989,visualizer_use,2024-09-03,Original Ceramic - Aegean,organic_search,
2be9c848,CUST-01989,sample_request,2024-09-06,Natural Press - Fog,organic_search,
7bbd7d80,CUST-01989,sample_request,2024-09-19,Glass - Seaglass,organic_search,
be998f0e,CUST-01990,site_visit,2024-04-16,,architect_referral,
ac51f2a8,CUST-01990,sample_request,2024-04-26,Thin Brick - Terracotta,architect_referral,
4e6947b3,CUST-01991,site_visit,2025-06-23,,paid_social,
3a5f35b6,CUST-01991,visualizer_use,2025-06-26,Original Ceramic - Sage,paid_social,
b4198ed3,CUST-01991,sample_request,2025-07-05,Glass - Champagne,paid_social,
d3d5ecce,CUST-01991,sample_request,2025-07-10,Thin Brick - Weathered White,paid_social,
ce117ea0,CUST-01992,site_visit,2024-04-19,,organic_search,
3ebb3e55,CUST-01992,sample_request,2024-04-26,Glass - Champagne,organic_search,
5c0bc930,CUST-01992,sample_request,2024-05-21,Glass - Midnight,organic_search,
c0e21d6e,CUST-01993,site_visit,2024-03-03,,organic_search,
5556cb19,CUST-01993,visualizer_use,2024-03-10,Glass - Midnight,organic_search,
e76af4ce,CUST-01993,purchase,2024-03-30,Natural Press - Fog,organic_search,1679.28
8a81077a,CUST-01994,site_visit,2024-04-13,,trade_show,
9b3764fa,CUST-01994,purchase,2024-05-24,Glass - Midnight,trade_show,8871.91
a52d9a87,CUST-01994,repeat_purchase,2024-10-18,Thin Brick - Terracotta,trade_show,11181.1
02116c88,CUST-01995,site_visit,2025-03-12,,email_capture,
5aa67970,CUST-01995,sample_request,2025-03-12,Glass - Seaglass,email_capture,
230420aa,CUST-01996,site_visit,2025-08-09,,organic_search,
1bdf5b1c,CUST-01996,visualizer_use,2025-08-18,Natural Press - Oatmeal,organic_search,
e99efe72,CUST-01996,sample_request,2025-08-21,Original Ceramic - Sage,organic_search,
56878ff9,CUST-01996,sample_request,2025-09-10,Glass - Midnight,organic_search,
fcfe3529,CUST-01997,site_visit,2025-08-08,,referral,
b8561456,CUST-01997,sample_request,2025-08-09,Glass - Midnight,referral,
82dd2998,CUST-01997,sample_request,2025-08-22,Glass - Midnight,referral,
521bbac6,CUST-01997,purchase,2025-09-04,Natural Press - Sable,referral,12472.06
e434cd03,CUST-01998,site_visit,2024-12-02,,paid_social,
38c2b461,CUST-01999,site_visit,2025-04-06,,organic_search,
8b6269b0,CUST-01999,sample_request,2025-04-25,Original Ceramic - Aegean,organic_search,
3af14ff2,CUST-01999,purchase,2025-06-05,Thin Brick - Weathered White,organic_search,538.2
1f5ad192,CUST-02000,site_visit,2024-09-26,,direct,
e671c6ce,CUST-02001,site_visit,2024-11-18,,organic_search,
923fa97e,CUST-02001,sample_request,2024-12-09,Natural Press - Fog,organic_search,
624c833f,CUST-02001,sample_request,2025-01-01,Original Ceramic - Clamshell,organic_search,
17485f1f,CUST-02001,purchase,2025-01-31,Glass - Midnight,organic_search,950.98
c84d2877,CUST-02002,site_visit,2024-03-21,,direct,
e48c68be,CUST-02002,sample_request,2024-03-23,Natural Press - Sable,direct,
8750cc7d,CUST-02002,purchase,2024-04-15,Original Ceramic - Aegean,direct,407.78
1a3b9d32,CUST-02002,repeat_purchase,2024-08-27,Natural Press - Sable,direct,1227.17
99ea476d,CUST-02003,site_visit,2025-06-25,,paid_social,
4b8be22b,CUST-02003,sample_request,2025-07-12,Thin Brick - Weathered White,paid_social,
073fb9ee,CUST-02003,purchase,2025-08-16,Original Ceramic - Sage,paid_social,990.87
9eeca117,CUST-02004,site_visit,2025-06-03,,organic_search,
9e66f0f3,CUST-02004,visualizer_use,2025-06-13,Natural Press - Fog,organic_search,
af75271d,CUST-02004,sample_request,2025-06-14,Original Ceramic - Sage,organic_search,
d287834b,CUST-02004,sample_request,2025-06-26,Original Ceramic - Sage,organic_search,
b667f178,CUST-02004,purchase,2025-06-22,Original Ceramic - Sage,organic_search,1014.87
3de4349f,CUST-02005,site_visit,2025-01-31,,direct,
23b6d364,CUST-02005,sample_request,2025-02-05,Thin Brick - Terracotta,direct,
06eff9b3,CUST-02005,purchase,2025-03-07,Glass - Seaglass,direct,830.2
e95858f7,CUST-02006,site_visit,2024-09-14,,architect_referral,
fc339467,CUST-02007,site_visit,2024-05-10,,direct,
cd9d8d36,CUST-02007,sample_request,2024-05-20,Thin Brick - Weathered White,direct,
2f7a339b,CUST-02007,project_upload,2024-06-15,,direct,
ff0eb4a5,CUST-02007,purchase,2024-05-27,Natural Press - Sable,direct,15871.49
c2879c2b,CUST-02008,site_visit,2025-08-16,,email_capture,
baa7b865,CUST-02008,sample_request,2025-08-31,Natural Press - Oatmeal,email_capture,
2b8d8e3b,CUST-02008,purchase,2025-10-28,Thin Brick - Weathered White,email_capture,756.5
1910aa9b,CUST-02009,site_visit,2025-04-10,,direct,
e040ff7b,CUST-02009,sample_request,2025-04-23,Thin Brick - Terracotta,direct,
eabea19f,CUST-02009,purchase,2025-05-07,Natural Press - Fog,direct,1241.94
fa2d956e,CUST-02010,site_visit,2025-03-21,,organic_search,
3fcfbdff,CUST-02011,site_visit,2025-03-22,,referral,
e6f5c9ef,CUST-02011,sample_request,2025-03-31,Natural Press - Sable,referral,
357599f0,CUST-02012,site_visit,2024-02-26,,direct,
f699deff,CUST-02013,site_visit,2025-07-05,,referral,
dd3279be,CUST-02013,visualizer_use,2025-07-09,Natural Press - Sable,referral,
5ab3efa3,CUST-02014,site_visit,2025-02-23,,referral,
74008a73,CUST-02014,purchase,2025-04-07,Natural Press - Oatmeal,referral,1657.9
1c9a2568,CUST-02015,site_visit,2024-05-26,,referral,
b75aa24a,CUST-02015,visualizer_use,2024-06-03,Thin Brick - Weathered White,referral,
1575f654,CUST-02016,site_visit,2024-01-24,,architect_referral,
57772423,CUST-02016,sample_request,2024-02-10,Original Ceramic - Clamshell,architect_referral,
4f87c22e,CUST-02016,purchase,2024-04-01,Original Ceramic - Aegean,architect_referral,10776.54
a0f225cf,CUST-02017,site_visit,2025-04-23,,paid_social,
4ec7a6b0,CUST-02017,sample_request,2025-04-26,Glass - Seaglass,paid_social,
9a0a80d5,CUST-02017,purchase,2025-06-25,Original Ceramic - Clamshell,paid_social,1361.23
0923f8bd,CUST-02018,site_visit,2025-06-26,,referral,
93a61041,CUST-02018,visualizer_use,2025-07-04,Original Ceramic - Sage,referral,
677f171c,CUST-02018,sample_request,2025-07-09,Thin Brick - Terracotta,referral,
2b1762a3,CUST-02018,sample_request,2025-07-20,Glass - Midnight,referral,
4cb76b30,CUST-02018,purchase,2025-07-27,Glass - Seaglass,referral,1563.68
4de01a46,CUST-02019,site_visit,2024-12-26,,architect_referral,
0fa43e5f,CUST-02019,visualizer_use,2024-12-30,Original Ceramic - Aegean,architect_referral,
83cf34d9,CUST-02019,sample_request,2024-12-28,Glass - Champagne,architect_referral,
cfe5b40b,CUST-02019,purchase,2025-01-31,Thin Brick - Weathered White,architect_referral,1680.78
fd6193d2,CUST-02020,site_visit,2024-03-01,,trade_show,
f5ea2e47,CUST-02020,visualizer_use,2024-03-05,Natural Press - Oatmeal,trade_show,
9285c06e,CUST-02020,sample_request,2024-03-05,Thin Brick - Terracotta,trade_show,
7df4707b,CUST-02021,site_visit,2024-09-04,,showroom_walkin,
8fa9913a,CUST-02021,visualizer_use,2024-09-06,Glass - Midnight,showroom_walkin,
d576996f,CUST-02021,sample_request,2024-09-07,Thin Brick - Charcoal,showroom_walkin,
632239aa,CUST-02022,site_visit,2024-06-10,,showroom_walkin,
585fb070,CUST-02022,sample_request,2024-06-24,Original Ceramic - Clamshell,showroom_walkin,
0f38f7ca,CUST-02023,site_visit,2025-08-31,,direct,
f1605020,CUST-02023,sample_request,2025-09-15,Glass - Champagne,direct,
14f24ce9,CUST-02023,sample_request,2025-09-20,Glass - Midnight,direct,
48344b3f,CUST-02023,purchase,2025-11-11,Glass - Seaglass,direct,631.55
831302a5,CUST-02024,site_visit,2025-06-10,,organic_search,
dfb02f39,CUST-02024,visualizer_use,2025-06-11,Thin Brick - Weathered White,organic_search,
1acc3516,CUST-02024,sample_request,2025-06-20,Natural Press - Sable,organic_search,
5fca01a1,CUST-02025,site_visit,2025-02-09,,referral,
d7dc8669,CUST-02025,visualizer_use,2025-02-10,Original Ceramic - Aegean,referral,
64d02670,CUST-02026,site_visit,2024-04-03,,direct,
cc6b37d4,CUST-02026,visualizer_use,2024-04-10,Natural Press - Fog,direct,
82dbf311,CUST-02026,sample_request,2024-04-04,Glass - Midnight,direct,
75c2fc0d,CUST-02027,site_visit,2025-05-07,,direct,
a5a73d99,CUST-02027,sample_request,2025-05-20,Original Ceramic - Clamshell,direct,
c5f1cb35,CUST-02028,site_visit,2024-01-01,,paid_social,
79e79b47,CUST-02028,purchase,2024-02-18,Original Ceramic - Sage,paid_social,838.33
0d733bfb,CUST-02029,site_visit,2024-03-26,,architect_referral,
ddd04f2e,CUST-02029,sample_request,2024-03-28,Thin Brick - Terracotta,architect_referral,
19605bf6,CUST-02030,site_visit,2024-07-14,,trade_show,
3b744079,CUST-02031,site_visit,2024-12-24,,paid_social,
42e7f566,CUST-02031,sample_request,2025-01-01,Thin Brick - Charcoal,paid_social,
6ade102d,CUST-02032,site_visit,2024-06-12,,architect_referral,
63c2f3f2,CUST-02032,sample_request,2024-06-29,Original Ceramic - Aegean,architect_referral,
9fe6471d,CUST-02033,site_visit,2024-11-29,,referral,
f296b497,CUST-02034,site_visit,2025-02-18,,architect_referral,
e50ba41f,CUST-02034,sample_request,2025-03-11,Glass - Champagne,architect_referral,
92fda428,CUST-02035,site_visit,2025-02-24,,organic_search,
1b5f8bd4,CUST-02035,visualizer_use,2025-03-02,Thin Brick - Charcoal,organic_search,
8e45e83a,CUST-02035,sample_request,2025-03-04,Thin Brick - Charcoal,organic_search,
cfa8741f,CUST-02035,sample_request,2025-03-17,Natural Press - Oatmeal,organic_search,
b303258a,CUST-02035,purchase,2025-04-16,Thin Brick - Charcoal,organic_search,1061.37
8defe298,CUST-02036,site_visit,2024-02-18,,organic_search,
55dff90c,CUST-02036,visualizer_use,2024-02-25,Glass - Seaglass,organic_search,
08e7abd5,CUST-02036,sample_request,2024-03-01,Glass - Midnight,organic_search,
06a26813,CUST-02037,site_visit,2025-06-03,,organic_search,
33f49e50,CUST-02037,sample_request,2025-06-04,Glass - Seaglass,organic_search,
337f70e7,CUST-02037,sample_request,2025-07-02,Original Ceramic - Clamshell,organic_search,
b313d025,CUST-02038,site_visit,2024-07-29,,organic_search,
65ed2277,CUST-02038,sample_request,2024-08-09,Thin Brick - Weathered White,organic_search,
9be34a5c,CUST-02038,sample_request,2024-08-28,Natural Press - Sable,organic_search,
ed69eace,CUST-02039,site_visit,2024-02-16,,showroom_walkin,
c597af0a,CUST-02040,site_visit,2025-07-06,,email_capture,
8e9428f5,CUST-02040,visualizer_use,2025-07-07,Thin Brick - Terracotta,email_capture,
2412d723,CUST-02040,sample_request,2025-07-15,Glass - Champagne,email_capture,
e65ab40f,CUST-02040,project_upload,2025-07-27,,email_capture,
45e11f8d,CUST-02040,purchase,2025-09-07,Thin Brick - Terracotta,email_capture,17759.74
7e457fd0,CUST-02041,site_visit,2024-04-18,,direct,
d3167f1a,CUST-02041,sample_request,2024-05-06,Glass - Seaglass,direct,
0ae90da9,CUST-02041,purchase,2024-06-29,Original Ceramic - Aegean,direct,670.01
33098c7d,CUST-02042,site_visit,2024-03-03,,email_capture,
4916c7a6,CUST-02042,purchase,2024-04-18,Thin Brick - Weathered White,email_capture,775.52
003f2272,CUST-02043,site_visit,2025-07-02,,organic_search,
fcd6ee26,CUST-02043,visualizer_use,2025-07-02,Glass - Seaglass,organic_search,
f3cd50b0,CUST-02043,sample_request,2025-07-11,Natural Press - Sable,organic_search,
58369a14,CUST-02043,purchase,2025-09-01,Thin Brick - Weathered White,organic_search,1457.35
a8f6e9bd,CUST-02044,site_visit,2025-05-23,,referral,
8b84a900,CUST-02045,site_visit,2024-02-22,,referral,
59c36f8a,CUST-02045,visualizer_use,2024-03-03,Glass - Champagne,referral,
4c9b5f10,CUST-02045,sample_request,2024-02-25,Glass - Midnight,referral,
eeb59fa9,CUST-02045,purchase,2024-04-21,Thin Brick - Charcoal,referral,466.87
03b27d11,CUST-02045,repeat_purchase,2024-11-26,Natural Press - Fog,referral,1009.04
60a1a84f,CUST-02046,site_visit,2025-07-09,,paid_social,
ba7963be,CUST-02046,sample_request,2025-07-25,Natural Press - Fog,paid_social,
9ab744e8,CUST-02046,purchase,2025-08-01,Original Ceramic - Clamshell,paid_social,918.63
bac4b90c,CUST-02047,site_visit,2024-06-09,,organic_search,
f4b1e8b5,CUST-02048,site_visit,2024-05-03,,organic_search,
26c9d186,CUST-02048,sample_request,2024-05-03,Thin Brick - Terracotta,organic_search,
15c225ca,CUST-02048,sample_request,2024-05-09,Natural Press - Sable,organic_search,
b7715bf5,CUST-02048,purchase,2024-06-02,Glass - Seaglass,organic_search,494.84
0a5ba91f,CUST-02048,repeat_purchase,2025-02-22,Glass - Midnight,organic_search,1303.19
cb0332fd,CUST-02049,site_visit,2025-01-26,,architect_referral,
32b71a31,CUST-02049,sample_request,2025-01-27,Thin Brick - Weathered White,architect_referral,
483f4bd8,CUST-02049,sample_request,2025-02-07,Thin Brick - Weathered White,architect_referral,
15d0e121,CUST-02049,purchase,2025-02-06,Natural Press - Oatmeal,architect_referral,913.75
2cb40ded,CUST-02049,repeat_purchase,2025-06-23,Original Ceramic - Sage,architect_referral,1378.27
6364e372,CUST-02050,site_visit,2024-03-29,,paid_social,
01196d72,CUST-02050,sample_request,2024-04-07,Natural Press - Oatmeal,paid_social,
fa1f3ebb,CUST-02050,sample_request,2024-05-03,Thin Brick - Terracotta,paid_social,
cb7913aa,CUST-02050,purchase,2024-05-26,Thin Brick - Terracotta,paid_social,828.73
723d9b1c,CUST-02051,site_visit,2024-04-30,,paid_social,
0f00d6aa,CUST-02051,visualizer_use,2024-05-03,Thin Brick - Charcoal,paid_social,
0aa1b340,CUST-02051,purchase,2024-06-04,Thin Brick - Weathered White,paid_social,1264.32
484fddc9,CUST-02052,site_visit,2024-01-09,,paid_social,
8facec4a,CUST-02052,sample_request,2024-01-27,Glass - Seaglass,paid_social,
a1cb8c20,CUST-02052,sample_request,2024-02-24,Thin Brick - Terracotta,paid_social,
20d52321,CUST-02052,purchase,2024-02-19,Natural Press - Sable,paid_social,2337.27
c3f7cc27,CUST-02053,site_visit,2024-02-11,,paid_social,
a022a694,CUST-02053,sample_request,2024-02-24,Glass - Seaglass,paid_social,
9d6869e4,CUST-02054,site_visit,2024-05-30,,showroom_walkin,
6de8f784,CUST-02055,site_visit,2025-04-22,,paid_social,
38889b45,CUST-02056,site_visit,2024-07-11,,direct,
cfba42e7,CUST-02057,site_visit,2025-01-22,,organic_search,
8f213405,CUST-02057,sample_request,2025-01-23,Natural Press - Sable,organic_search,
99aaa109,CUST-02057,sample_request,2025-02-18,Natural Press - Sable,organic_search,
a1950808,CUST-02057,purchase,2025-03-03,Glass - Seaglass,organic_search,1700.46
dd7728e0,CUST-02058,site_visit,2024-08-10,,trade_show,
b584ea1c,CUST-02058,sample_request,2024-08-18,Natural Press - Sable,trade_show,
75c0e2f0,CUST-02058,project_upload,2024-09-23,,trade_show,
99e27c9f,CUST-02058,purchase,2024-09-06,Natural Press - Fog,trade_show,8268.47
4208dfbd,CUST-02059,site_visit,2024-04-12,,organic_search,
af0ffbb3,CUST-02060,site_visit,2025-08-14,,referral,
f01e2d2f,CUST-02060,sample_request,2025-08-20,Glass - Midnight,referral,
884cf552,CUST-02060,purchase,2025-10-19,Original Ceramic - Sage,referral,737.69
9b88b2ca,CUST-02061,site_visit,2024-03-23,,email_capture,
138c1398,CUST-02061,visualizer_use,2024-03-30,Natural Press - Oatmeal,email_capture,
16d2a53e,CUST-02061,sample_request,2024-03-28,Original Ceramic - Clamshell,email_capture,
33d6afc7,CUST-02061,purchase,2024-04-12,Thin Brick - Weathered White,email_capture,778.14
12b35f1b,CUST-02062,site_visit,2025-04-05,,referral,
88e6d2f5,CUST-02062,sample_request,2025-04-21,Natural Press - Sable,referral,
fb57563c,CUST-02062,purchase,2025-05-23,Original Ceramic - Aegean,referral,754.29
ff266d42,CUST-02063,site_visit,2025-05-12,,organic_search,
f28c8ec6,CUST-02064,site_visit,2025-03-08,,referral,
1ace6093,CUST-02064,sample_request,2025-03-21,Glass - Midnight,referral,
e7cdfd16,CUST-02064,purchase,2025-05-16,Natural Press - Oatmeal,referral,763.7
066a52c0,CUST-02065,site_visit,2024-07-26,,architect_referral,
4ed823fb,CUST-02066,site_visit,2024-03-29,,paid_social,
abab5e8b,CUST-02066,visualizer_use,2024-04-02,Natural Press - Oatmeal,paid_social,
78dbd5d4,CUST-02066,sample_request,2024-03-31,Thin Brick - Terracotta,paid_social,
a0452f91,CUST-02066,sample_request,2024-04-09,Glass - Midnight,paid_social,
ef4214fc,CUST-02066,purchase,2024-04-30,Glass - Seaglass,paid_social,405.69
c2eb8c9a,CUST-02066,repeat_purchase,2024-10-16,Natural Press - Sable,paid_social,836.37
425e7382,CUST-02067,site_visit,2025-03-20,,organic_search,
7e12416c,CUST-02067,visualizer_use,2025-03-29,Original Ceramic - Sage,organic_search,
04ed7976,CUST-02067,sample_request,2025-03-26,Thin Brick - Charcoal,organic_search,
e0edd9df,CUST-02067,sample_request,2025-04-09,Thin Brick - Terracotta,organic_search,
dc32a693,CUST-02067,purchase,2025-04-05,Glass - Champagne,organic_search,534.52
72d6f21a,CUST-02068,site_visit,2024-06-09,,direct,
69ac6797,CUST-02068,sample_request,2024-06-25,Glass - Midnight,direct,
a0628ea6,CUST-02068,sample_request,2024-07-24,Natural Press - Oatmeal,direct,
9ae0a0b1,CUST-02068,purchase,2024-07-28,Natural Press - Fog,direct,1788.6
8af2938a,CUST-02069,site_visit,2025-02-17,,referral,
48273297,CUST-02069,visualizer_use,2025-02-27,Original Ceramic - Clamshell,referral,
28f105b3,CUST-02069,sample_request,2025-02-18,Glass - Seaglass,referral,
fb329157,CUST-02069,purchase,2025-04-16,Natural Press - Sable,referral,760.13
ef557d45,CUST-02070,site_visit,2024-12-30,,paid_social,
5a9a8f65,CUST-02070,sample_request,2025-01-01,Glass - Seaglass,paid_social,
0a4eb2b7,CUST-02071,site_visit,2025-05-25,,trade_show,
51c1d01b,CUST-02072,site_visit,2025-06-26,,direct,
2cdf6608,CUST-02072,purchase,2025-08-14,Original Ceramic - Clamshell,direct,744.54
49f6e058,CUST-02073,site_visit,2025-04-12,,paid_social,
905a0225,CUST-02073,visualizer_use,2025-04-12,Natural Press - Sable,paid_social,
40cbd429,CUST-02074,site_visit,2024-10-07,,referral,
89f6e071,CUST-02074,visualizer_use,2024-10-11,Original Ceramic - Sage,referral,
c080305b,CUST-02074,sample_request,2024-10-08,Glass - Seaglass,referral,
f9e96668,CUST-02074,purchase,2024-10-17,Glass - Midnight,referral,1235.01
2ff4e9b6,CUST-02074,repeat_purchase,2025-04-25,Thin Brick - Weathered White,referral,514.56
b2d6bb70,CUST-02075,site_visit,2024-05-11,,organic_search,
ff46e69a,CUST-02075,sample_request,2024-05-16,Natural Press - Sable,organic_search,
8c1f45dc,CUST-02075,sample_request,2024-06-01,Glass - Midnight,organic_search,
188ece04,CUST-02075,purchase,2024-06-28,Glass - Champagne,organic_search,524.03
2e74b6df,CUST-02076,site_visit,2024-05-30,,email_capture,
35d48099,CUST-02076,sample_request,2024-05-30,Glass - Seaglass,email_capture,
6e9e3e75,CUST-02076,purchase,2024-06-27,Natural Press - Sable,email_capture,1254.49
f9b47e0c,CUST-02077,site_visit,2024-01-22,,architect_referral,
3c89ef8b,CUST-02077,visualizer_use,2024-01-28,Natural Press - Sable,architect_referral,
5d09891c,CUST-02077,sample_request,2024-01-24,Thin Brick - Charcoal,architect_referral,
d20daba5,CUST-02078,site_visit,2024-02-29,,organic_search,
1da27f8e,CUST-02079,site_visit,2024-07-02,,paid_social,
32c7839c,CUST-02079,sample_request,2024-07-02,Glass - Midnight,paid_social,
397e198b,CUST-02079,purchase,2024-08-10,Thin Brick - Terracotta,paid_social,1270.12
b176107c,CUST-02080,site_visit,2024-07-14,,paid_social,
640f5990,CUST-02081,site_visit,2025-08-23,,organic_search,
860687d1,CUST-02081,sample_request,2025-09-08,Original Ceramic - Clamshell,organic_search,
d15450c2,CUST-02081,purchase,2025-11-05,Original Ceramic - Sage,organic_search,1685.11
b42a350a,CUST-02082,site_visit,2025-07-10,,direct,
4ecc961e,CUST-02082,sample_request,2025-07-30,Glass - Midnight,direct,
841cce27,CUST-02082,sample_request,2025-08-25,Natural Press - Oatmeal,direct,
51e750d8,CUST-02082,purchase,2025-09-27,Glass - Seaglass,direct,1093.15
9d3c6012,CUST-02083,site_visit,2024-01-21,,direct,
defa36fc,CUST-02084,site_visit,2025-04-20,,architect_referral,
233b9b6d,CUST-02084,visualizer_use,2025-04-30,Original Ceramic - Aegean,architect_referral,
5ca1ffc0,CUST-02084,sample_request,2025-05-03,Glass - Seaglass,architect_referral,
732c955e,CUST-02084,sample_request,2025-05-14,Glass - Midnight,architect_referral,
f3e6af1a,CUST-02085,site_visit,2025-08-12,,referral,
918354ca,CUST-02085,purchase,2025-09-20,Glass - Midnight,referral,1346.85
7f759458,CUST-02086,site_visit,2024-07-30,,architect_referral,
b78d7f14,CUST-02087,site_visit,2024-10-01,,paid_social,
2b2e4512,CUST-02088,site_visit,2024-09-26,,organic_search,
6a8a914e,CUST-02089,site_visit,2025-04-06,,direct,
e6bf23a5,CUST-02089,visualizer_use,2025-04-16,Original Ceramic - Sage,direct,
dd4b9998,CUST-02089,sample_request,2025-04-09,Natural Press - Fog,direct,
a8949cd6,CUST-02090,site_visit,2024-12-29,,organic_search,
a735af56,CUST-02090,sample_request,2025-01-11,Glass - Seaglass,organic_search,
4d6cc59f,CUST-02091,site_visit,2024-03-24,,email_capture,
5dc51d1a,CUST-02091,sample_request,2024-04-06,Thin Brick - Charcoal,email_capture,
ad08db52,CUST-02092,site_visit,2024-11-04,,referral,
f050eb93,CUST-02092,visualizer_use,2024-11-06,Natural Press - Oatmeal,referral,
ab969977,CUST-02092,sample_request,2024-11-14,Natural Press - Sable,referral,
4ed9ef18,CUST-02092,purchase,2025-01-04,Original Ceramic - Aegean,referral,1079.32
399ab24e,CUST-02093,site_visit,2025-04-18,,direct,
bd31e9c7,CUST-02093,sample_request,2025-05-07,Original Ceramic - Aegean,direct,
d19acfa9,CUST-02093,sample_request,2025-05-25,Original Ceramic - Clamshell,direct,
e2be3845,CUST-02093,purchase,2025-05-17,Thin Brick - Charcoal,direct,1708.38
6321fa51,CUST-02093,repeat_purchase,2025-08-13,Original Ceramic - Aegean,direct,1416.2
b4b006ce,CUST-02094,site_visit,2024-08-13,,referral,
435e16c8,CUST-02094,visualizer_use,2024-08-20,Thin Brick - Charcoal,referral,
cf1bfa84,CUST-02094,sample_request,2024-08-24,Thin Brick - Charcoal,referral,
d772f00a,CUST-02094,purchase,2024-10-06,Glass - Seaglass,referral,1770.26
18d49263,CUST-02095,site_visit,2025-03-06,,organic_search,
ffe119fd,CUST-02095,visualizer_use,2025-03-16,Glass - Midnight,organic_search,
32d938c7,CUST-02095,sample_request,2025-03-11,Thin Brick - Terracotta,organic_search,
7309cda2,CUST-02096,site_visit,2025-06-27,,paid_social,
9d6e0d4d,CUST-02096,sample_request,2025-07-04,Original Ceramic - Aegean,paid_social,
a6219c5a,CUST-02096,purchase,2025-07-31,Natural Press - Fog,paid_social,760.28
b8e41a43,CUST-02097,site_visit,2025-04-08,,referral,
a87c0dd3,CUST-02097,sample_request,2025-04-08,Glass - Champagne,referral,
641c8412,CUST-02098,site_visit,2024-09-02,,architect_referral,
21abc700,CUST-02098,sample_request,2024-09-05,Natural Press - Fog,architect_referral,
f12c53d9,CUST-02098,purchase,2024-09-26,Thin Brick - Charcoal,architect_referral,5012.26
52496f55,CUST-02098,repeat_purchase,2025-05-30,Natural Press - Oatmeal,architect_referral,3157.01
12722fcb,CUST-02099,site_visit,2024-10-09,,organic_search,
521cfb25,CUST-02099,visualizer_use,2024-10-14,Thin Brick - Charcoal,organic_search,
9a7f4543,CUST-02099,sample_request,2024-10-11,Natural Press - Fog,organic_search,
4030bb0e,CUST-02100,site_visit,2024-03-15,,architect_referral,
c278929f,CUST-02101,site_visit,2025-06-19,,architect_referral,
b15bee9f,CUST-02101,sample_request,2025-07-01,Original Ceramic - Sage,architect_referral,
9bed5e3b,CUST-02102,site_visit,2025-07-24,,trade_show,
d2d6ccf5,CUST-02102,sample_request,2025-08-14,Thin Brick - Weathered White,trade_show,
2fd7fa9e,CUST-02102,purchase,2025-09-04,Original Ceramic - Sage,trade_show,3597.53
326041fe,CUST-02103,site_visit,2025-03-21,,referral,
9ce8653e,CUST-02103,sample_request,2025-03-24,Thin Brick - Weathered White,referral,
144e428d,CUST-02104,site_visit,2024-01-11,,organic_search,
92be99ef,CUST-02104,sample_request,2024-01-15,Glass - Midnight,organic_search,
2023ebba,CUST-02104,purchase,2024-02-11,Thin Brick - Charcoal,organic_search,1208.16
406192a8,CUST-02104,repeat_purchase,2024-09-26,Thin Brick - Terracotta,organic_search,1266.6
9055ea7a,CUST-02105,site_visit,2025-07-05,,organic_search,
be571f2a,CUST-02105,sample_request,2025-07-17,Thin Brick - Weathered White,organic_search,
ffda3eb2,CUST-02106,site_visit,2024-09-11,,email_capture,
