engagement_id,customer_id,campaign_type,sent_date,opened,clicked
f7778be7,CUST-01333,sample_followup,2025-07-27,1,0
cf05574b,CUST-01334,welcome,2024-01-10,1,0
92467d42,CUST-01334,sample_followup,2024-01-18,1,0
2d986edf,CUST-01334,reactivation,2024-03-05,0,0
06b23646,CUST-01335,welcome,2024-06-07,1,0
a108439a,CUST-01336,welcome,2024-12-07,0,0
591386c7,CUST-01336,sample_followup,2024-12-18,1,0
5a8ac402,CUST-01336,post_purchase,2025-01-28,1,1
d7679789,CUST-01337,welcome,2024-08-11,1,0
7bb649b1,CUST-01337,reactivation,2024-10-07,0,0
bbd831a7,CUST-01338,welcome,2025-06-09,1,0
4f05a9e0,CUST-01339,welcome,2025-07-31,1,0
c5017783,CUST-01339,sample_followup,2025-08-23,1,1
87d45dc2,CUST-01340,welcome,2024-10-10,0,0
d0d47edf,CUST-01340,sample_followup,2024-10-30,1,0
3c2c90bd,CUST-01340,reactivation,2025-01-02,0,0
fa9f44ec,CUST-01341,welcome,2024-09-27,0,0
7ce7f5e0,CUST-01341,sample_followup,2024-10-09,0,0
df3e6233,CUST-01341,post_purchase,2024-11-26,1,0
dddc7d53,CUST-01342,welcome,2025-04-20,1,1
e5b24490,CUST-01342,sample_followup,2025-04-26,0,0
6aab6dad,CUST-01342,reactivation,2025-07-04,0,0
500ceba7,CUST-01343,welcome,2025-01-10,1,0
b4d4139c,CUST-01343,sample_followup,2025-01-19,1,0
c988e72f,CUST-01343,reactivation,2025-03-07,1,0
2a1a6077,CUST-01344,welcome,2024-12-24,0,0
6538334a,CUST-01344,sample_followup,2025-01-14,0,0
dd211be0,CUST-01344,reactivation,2025-03-07,1,0
cd9b5f69,CUST-01345,welcome,2024-09-26,0,0
7f520d49,CUST-01345,sample_followup,2024-09-28,1,1
ac35c6d1,CUST-01345,trade_engagement,2024-12-04,0,0
7ca5470f,CUST-01346,welcome,2025-05-16,0,0
b05d9e1e,CUST-01346,sample_followup,2025-05-27,0,0
2e60a8e2,CUST-01346,project_nurture,2025-06-08,1,0
2f76a217,CUST-01346,post_purchase,2025-06-06,0,0
1e82c7d9,CUST-01347,welcome,2024-02-05,1,0
a27e6b35,CUST-01347,trade_engagement,2024-04-14,0,0
c0113fa4,CUST-01348,welcome,2024-09-13,1,0
3a13ac9e,CUST-01349,welcome,2024-03-01,1,0
72507042,CUST-01349,sample_followup,2024-03-14,0,0
23a5d5fe,CUST-01349,post_purchase,2024-04-11,1,0
7bd08632,CUST-01350,welcome,2025-08-05,1,0
5d30fb99,CUST-01350,post_purchase,2025-08-19,0,0
cf96b737,CUST-01351,welcome,2025-02-04,1,0
9e2371b4,CUST-01351,sample_followup,2025-02-21,0,0
fc41106a,CUST-01351,post_purchase,2025-04-03,1,0
a85bbf82,CUST-01352,welcome,2024-06-20,1,1
e616bebb,CUST-01353,welcome,2024-11-10,0,0
d1b2c176,CUST-01354,welcome,2024-10-21,0,0
d543d431,CUST-01355,welcome,2024-07-12,1,0
b8e573b6,CUST-01355,post_purchase,2024-08-29,1,0
c47c0001,CUST-01356,welcome,2024-06-19,0,0
a531bc16,CUST-01356,sample_followup,2024-06-29,0,0
97e1be23,CUST-01356,post_purchase,2024-08-26,1,0
7e5abfd7,CUST-01357,welcome,2024-04-22,1,0
425f7614,CUST-01357,sample_followup,2024-05-08,0,0
b41cf10f,CUST-01357,post_purchase,2024-06-19,1,0
2622b142,CUST-01358,welcome,2025-02-15,0,0
7d385364,CUST-01359,welcome,2024-09-14,0,0
7b652e69,CUST-01359,sample_followup,2024-09-27,0,0
342c0787,CUST-01359,post_purchase,2024-10-10,1,1
42687468,CUST-01360,welcome,2024-01-13,1,0
37f871a0,CUST-01360,sample_followup,2024-01-27,1,0
586040f2,CUST-01360,post_purchase,2024-02-05,1,0
3fa32a47,CUST-01361,welcome,2024-10-10,0,0
6800619c,CUST-01361,sample_followup,2024-10-19,0,0
f70bf85d,CUST-01361,reactivation,2024-11-15,0,0
7149ba1f,CUST-01362,welcome,2024-03-28,0,0
629f0265,CUST-01362,sample_followup,2024-03-31,1,0
b94e542e,CUST-01362,project_nurture,2024-04-29,0,0
4535fab9,CUST-01362,post_purchase,2024-04-23,1,0
2c00bf6f,CUST-01363,welcome,2024-12-20,0,0
f9fc3583,CUST-01363,sample_followup,2024-12-29,0,0
5d31b2b1,CUST-01363,post_purchase,2025-01-27,1,0
5f7de6a8,CUST-01364,welcome,2025-03-23,0,0
e6b80c69,CUST-01365,welcome,2024-08-27,1,0
56be4117,CUST-01365,sample_followup,2024-09-10,0,0
022b1b35,CUST-01365,reactivation,2024-10-23,0,0
99619432,CUST-01366,welcome,2024-10-15,1,1
3096619f,CUST-01366,sample_followup,2024-10-23,1,1
d91ecfd8,CUST-01366,trade_engagement,2024-12-12,0,0
f766b2ae,CUST-01367,welcome,2024-05-01,0,0
93948ff2,CUST-01367,sample_followup,2024-05-15,1,0
57ba2d65,CUST-01367,reactivation,2024-06-20,1,0
009b5272,CUST-01368,welcome,2024-10-02,0,0
b0cc3cb0,CUST-01368,sample_followup,2024-10-15,1,0
878645d3,CUST-01368,reactivation,2024-12-19,1,0
e1db323e,CUST-01369,welcome,2024-03-11,0,0
0ec6d7d9,CUST-01370,welcome,2025-01-19,1,0
cd7fbeb3,CUST-01370,sample_followup,2025-01-23,0,0
f65048e7,CUST-01370,project_nurture,2025-02-20,0,0
572c7d6a,CUST-01370,trade_engagement,2025-03-17,0,0
3cf89f1a,CUST-01371,welcome,2024-06-17,1,0
71887214,CUST-01371,sample_followup,2024-06-26,0,0
acc4c922,CUST-01371,trade_engagement,2024-08-08,0,0
9b5fa18d,CUST-01372,welcome,2024-05-14,1,0
a104d4cf,CUST-01372,sample_followup,2024-06-01,1,0
d69f20ff,CUST-01372,reactivation,2024-07-14,0,0
e9a3ee75,CUST-01373,welcome,2025-05-06,0,0
ff9e4f25,CUST-01373,post_purchase,2025-06-09,0,0
595210e1,CUST-01374,welcome,2024-05-16,0,0
c18a1e55,CUST-01374,sample_followup,2024-06-01,1,0
df920275,CUST-01374,reactivation,2024-07-08,1,0
9dc1ec53,CUST-01375,welcome,2024-04-06,0,0
01b1bff2,CUST-01376,welcome,2025-05-11,1,0
366bedf3,CUST-01376,sample_followup,2025-05-26,1,0
ae872613,CUST-01376,reactivation,2025-07-17,0,0
3f0123ad,CUST-01377,welcome,2024-07-07,1,0
07692e5e,CUST-01377,sample_followup,2024-07-24,1,1
4641c807,CUST-01377,post_purchase,2024-08-12,0,1
5de68399,CUST-01378,welcome,2025-02-12,0,0
6530a9b0,CUST-01378,sample_followup,2025-02-28,1,0
39430f78,CUST-01378,post_purchase,2025-04-03,1,0
4d031f4d,CUST-01379,welcome,2024-12-16,0,0
8cc27417,CUST-01379,sample_followup,2025-01-02,0,0
f6235972,CUST-01379,post_purchase,2025-02-07,0,0
b5f5ed7b,CUST-01380,welcome,2025-05-28,1,1
c6c59daa,CUST-01380,sample_followup,2025-06-13,0,1
aff4c202,CUST-01380,post_purchase,2025-06-29,1,0
ab33aaa1,CUST-01381,welcome,2024-01-05,1,0
d2dcba0d,CUST-01381,trade_engagement,2024-04-02,1,0
a2ddcce1,CUST-01382,welcome,2025-03-31,1,0
7eef972b,CUST-01382,sample_followup,2025-04-04,0,0
43d4a02f,CUST-01382,reactivation,2025-06-07,0,0
ec83b938,CUST-01383,welcome,2025-07-13,0,0
fe8669d0,CUST-01384,welcome,2025-03-21,1,0
c973c2fc,CUST-01384,reactivation,2025-05-28,0,0
25ae3951,CUST-01385,welcome,2025-05-03,1,0
d17220b4,CUST-01385,post_purchase,2025-07-04,0,0
2d959488,CUST-01386,welcome,2024-02-02,1,0
404f3673,CUST-01386,sample_followup,2024-02-08,0,0
dd3a2647,CUST-01386,reactivation,2024-04-28,1,0
8433c73c,CUST-01387,welcome,2024-08-15,0,1
9cafb9fb,CUST-01388,welcome,2024-12-07,0,0
811f61a6,CUST-01388,sample_followup,2024-12-11,0,0
53ece4ab,CUST-01388,reactivation,2025-01-07,0,0
410b4d1e,CUST-01389,welcome,2024-08-17,0,0
75196823,CUST-01389,sample_followup,2024-09-06,0,0
03c51cc4,CUST-01389,reactivation,2024-10-23,0,0
734fcc46,CUST-01390,welcome,2025-05-04,1,0
f3e8d1df,CUST-01390,sample_followup,2025-05-10,1,1
1b023843,CUST-01390,post_purchase,2025-05-21,1,0
a4bbaf1f,CUST-01391,welcome,2025-05-16,1,0
dafc5609,CUST-01391,sample_followup,2025-05-20,0,0
d072feb7,CUST-01391,reactivation,2025-08-02,0,0
d417e749,CUST-01392,welcome,2025-08-08,1,1
3cd41dc3,CUST-01392,sample_followup,2025-08-31,0,0
077ed3aa,CUST-01392,project_nurture,2025-09-26,0,0
bee73e99,CUST-01392,post_purchase,2025-10-31,1,0
921cc44c,CUST-01393,welcome,2025-03-10,1,0
7d755110,CUST-01393,sample_followup,2025-03-16,0,0
9f65cf2b,CUST-01393,post_purchase,2025-03-29,1,1
cfc339cf,CUST-01394,welcome,2025-05-26,1,0
b801c446,CUST-01394,reactivation,2025-08-08,0,0
b7fda904,CUST-01395,welcome,2024-06-10,1,0
5661d65e,CUST-01395,sample_followup,2024-06-27,1,1
95ed4e9f,CUST-01395,reactivation,2024-08-15,0,0
518591f5,CUST-01396,welcome,2024-09-18,1,0
2f9165a5,CUST-01396,sample_followup,2024-10-05,0,0
e16b177a,CUST-01396,post_purchase,2024-11-15,0,0
db76c132,CUST-01397,welcome,2025-07-04,1,0
f4ba23ad,CUST-01398,welcome,2025-07-30,0,0
7ca936cd,CUST-01398,sample_followup,2025-08-07,1,0
489f3a0a,CUST-01399,welcome,2024-10-19,0,0
77378a6c,CUST-01399,sample_followup,2024-11-06,1,0
a4591fd0,CUST-01399,post_purchase,2024-12-09,1,0
6f20004e,CUST-01400,welcome,2024-12-28,1,1
511efe30,CUST-01400,sample_followup,2025-01-11,0,0
3377df2b,CUST-01400,post_purchase,2025-01-20,0,1
088f3995,CUST-01401,welcome,2024-06-08,1,0
bc39493b,CUST-01402,welcome,2025-03-31,0,0
0d351d2c,CUST-01402,sample_followup,2025-04-11,0,0
18bd441e,CUST-01402,post_purchase,2025-05-20,0,0
aa82d23b,CUST-01403,welcome,2024-12-12,1,0
4eb01c58,CUST-01403,sample_followup,2024-12-25,1,0
7d16e698,CUST-01403,post_purchase,2025-01-06,1,0
5fd88847,CUST-01404,welcome,2025-03-15,0,0
dfa5dbe2,CUST-01404,sample_followup,2025-04-07,1,0
ee1d8c3c,CUST-01404,post_purchase,2025-06-05,1,0
a91619d1,CUST-01405,welcome,2024-10-25,0,0
3ee60d9e,CUST-01405,sample_followup,2024-10-28,0,0
28255e50,CUST-01405,reactivation,2024-12-25,0,0
67a707e3,CUST-01406,welcome,2024-11-14,1,0
3b4031e0,CUST-01406,sample_followup,2024-11-17,1,1
f8c98a6a,CUST-01406,post_purchase,2024-12-10,0,0
8040d157,CUST-01407,welcome,2025-02-01,0,0
4ccdcba5,CUST-01407,sample_followup,2025-02-17,0,1
294ff2ba,CUST-01407,project_nurture,2025-03-28,1,0
44c007ab,CUST-01407,post_purchase,2025-03-26,1,1
fa1907d8,CUST-01408,welcome,2025-06-13,0,0
d8ae538d,CUST-01408,sample_followup,2025-07-02,0,0
78582bdc,CUST-01408,post_purchase,2025-07-28,1,0
109654f4,CUST-01409,welcome,2024-11-27,1,0
e74b7978,CUST-01409,sample_followup,2024-12-02,0,0
c9f8317e,CUST-01409,reactivation,2025-01-13,0,0
36df627a,CUST-01410,welcome,2024-04-23,0,0
c2b5cb85,CUST-01411,welcome,2025-08-11,1,0
0b72dcb5,CUST-01412,welcome,2025-08-18,0,0
f5739d65,CUST-01412,sample_followup,2025-08-29,0,0
7827f7c4,CUST-01412,post_purchase,2025-09-11,1,0
fd35dddf,CUST-01413,welcome,2025-07-30,1,1
4e713471,CUST-01413,sample_followup,2025-08-21,0,0
62f7ccad,CUST-01413,post_purchase,2025-09-22,0,0
69f4a7f2,CUST-01414,welcome,2025-05-31,1,0
dec08719,CUST-01415,welcome,2024-06-06,0,0
eff5bb48,CUST-01415,sample_followup,2024-06-15,0,0
b53128f7,CUST-01415,post_purchase,2024-07-27,0,0
39bfa200,CUST-01416,welcome,2024-11-04,1,0
2fd23698,CUST-01417,welcome,2025-02-11,1,0
795f965f,CUST-01417,sample_followup,2025-02-22,0,0
e6dd9205,CUST-01417,reactivation,2025-03-22,1,0
b9c289f9,CUST-01418,welcome,2024-11-04,1,0
f63630a3,CUST-01418,post_purchase,2024-11-18,0,1
ca0af87a,CUST-01419,welcome,2024-07-22,1,1
b5c545db,CUST-01419,sample_followup,2024-07-27,0,0
5ce99827,CUST-01419,post_purchase,2024-08-15,1,1
799e3671,CUST-01420,welcome,2024-10-14,0,0
0858170c,CUST-01420,sample_followup,2024-10-27,0,0
48a20f64,CUST-01420,trade_engagement,2025-01-10,1,0
40388845,CUST-01421,welcome,2025-01-29,0,0
aa716d03,CUST-01421,sample_followup,2025-02-03,1,0
c52237e1,CUST-01421,trade_engagement,2025-03-19,0,0
e9a87385,CUST-01422,welcome,2025-07-28,1,0
46ebd400,CUST-01422,sample_followup,2025-08-14,0,0
3bfc80db,CUST-01422,post_purchase,2025-08-28,1,0
f7b7b69f,CUST-01423,welcome,2024-02-05,0,0
b3c6311e,CUST-01423,sample_followup,2024-02-09,1,0
a2582b00,CUST-01423,post_purchase,2024-03-01,0,0
e471cae5,CUST-01424,welcome,2024-01-17,0,0
662ab648,CUST-01425,welcome,2024-05-16,0,0
2d5dd78a,CUST-01425,sample_followup,2024-05-21,0,0
65694c94,CUST-01425,post_purchase,2024-06-02,1,0
86fd6e42,CUST-01426,welcome,2024-12-01,0,0
bf7e6228,CUST-01426,sample_followup,2024-12-12,1,1
c76c1a47,CUST-01426,post_purchase,2025-01-22,1,0
e75952d3,CUST-01427,welcome,2025-07-29,0,1
7b83f377,CUST-01427,sample_followup,2025-08-11,0,0
6ba87f33,CUST-01428,welcome,2025-03-06,1,0
377966ca,CUST-01428,post_purchase,2025-03-30,0,0
3664780c,CUST-01429,welcome,2024-08-17,0,0
76b610d2,CUST-01429,sample_followup,2024-09-04,1,0
2bb0c6a6,CUST-01429,post_purchase,2024-10-12,0,1
4b23b403,CUST-01430,welcome,2024-07-03,1,0
ed54aca4,CUST-01431,welcome,2024-09-04,0,0
f21f33b2,CUST-01432,welcome,2024-09-21,0,0
f0012acf,CUST-01432,sample_followup,2024-10-09,0,0
aa3fdb69,CUST-01432,project_nurture,2024-10-26,1,0
500b3060,CUST-01432,post_purchase,2024-11-22,0,0
6d44fefc,CUST-01433,welcome,2024-02-24,0,0
ee73c61f,CUST-01433,sample_followup,2024-02-29,1,0
65ada21a,CUST-01433,trade_engagement,2024-04-08,0,0
6f7b9892,CUST-01434,welcome,2024-11-24,0,0
d3cf6069,CUST-01434,sample_followup,2024-12-10,0,0
521257f8,CUST-01434,post_purchase,2025-01-24,1,0
d0a24822,CUST-01435,welcome,2025-04-12,1,0
4f26526d,CUST-01435,sample_followup,2025-04-27,1,0
1e3b3c9b,CUST-01435,reactivation,2025-06-03,1,1
e5204429,CUST-01436,welcome,2025-02-12,0,0
17ee521f,CUST-01436,sample_followup,2025-02-23,1,0
2424aac8,CUST-01436,reactivation,2025-03-24,0,0
58015d26,CUST-01437,welcome,2024-06-25,1,0
e54f874e,CUST-01437,sample_followup,2024-06-27,1,1
76e16d5f,CUST-01437,post_purchase,2024-07-24,1,0
78069ba8,CUST-01438,welcome,2024-08-03,0,0
28144b91,CUST-01438,sample_followup,2024-08-11,1,0
9df9ab8c,CUST-01438,reactivation,2024-09-23,0,0
ccc10cd6,CUST-01439,welcome,2024-02-19,1,1
c1503079,CUST-01439,sample_followup,2024-02-21,0,0
a28b4751,CUST-01439,trade_engagement,2024-03-31,0,0
fe3c3197,CUST-01440,welcome,2025-03-22,1,0
0fba2e16,CUST-01441,welcome,2025-03-13,0,0
fdf9a74e,CUST-01441,sample_followup,2025-03-20,0,0
f2e52f96,CUST-01441,post_purchase,2025-04-27,1,0
69888d61,CUST-01442,welcome,2024-04-08,0,0
16d4250f,CUST-01442,sample_followup,2024-04-12,1,0
8b33b89b,CUST-01442,post_purchase,2024-06-05,0,0
26ad40ca,CUST-01443,welcome,2025-07-20,1,0
96ed264f,CUST-01443,sample_followup,2025-08-02,0,0
cda20f3e,CUST-01443,post_purchase,2025-09-05,0,0
830c0c09,CUST-01444,welcome,2024-06-12,0,0
0c140228,CUST-01444,sample_followup,2024-06-19,1,1
3db075f0,CUST-01444,reactivation,2024-07-17,0,1
733f0d6b,CUST-01445,welcome,2025-07-01,1,0
a43e9ace,CUST-01445,sample_followup,2025-07-07,0,0
848870f2,CUST-01446,welcome,2024-07-05,0,0
80f42db6,CUST-01446,sample_followup,2024-07-09,0,0
fc48eecb,CUST-01446,reactivation,2024-08-19,1,0
cf999847,CUST-01447,welcome,2024-05-27,0,1
3e083b84,CUST-01447,sample_followup,2024-06-16,0,0
57a8cd6a,CUST-01447,post_purchase,2024-08-12,0,0
0d4bac33,CUST-01448,welcome,2025-01-20,1,0
1e585e59,CUST-01448,sample_followup,2025-02-07,0,0
cd89ac73,CUST-01448,post_purchase,2025-03-31,1,0
d310b124,CUST-01449,welcome,2025-05-06,1,1
d14da967,CUST-01449,sample_followup,2025-05-20,0,0
95b7a8e7,CUST-01449,post_purchase,2025-07-02,1,0
b77125af,CUST-01450,welcome,2025-06-09,0,0
f656b63e,CUST-01450,sample_followup,2025-06-29,0,0
debba5f8,CUST-01450,project_nurture,2025-07-27,0,0
da0aa220,CUST-01450,post_purchase,2025-07-27,1,0
c2bb537d,CUST-01451,welcome,2024-02-15,1,0
3a165dc4,CUST-01452,welcome,2025-04-08,1,0
9369925c,CUST-01452,sample_followup,2025-04-28,0,0
c66ac166,CUST-01452,post_purchase,2025-06-16,0,0
d7a340fa,CUST-01453,welcome,2024-11-18,0,0
f361d4d2,CUST-01453,sample_followup,2024-12-04,0,0
eaa3c84a,CUST-01453,post_purchase,2025-01-10,0,0
a8cdf3e4,CUST-01454,welcome,2024-07-17,1,0
8e6f6d2e,CUST-01454,sample_followup,2024-07-25,1,0
68414193,CUST-01454,trade_engagement,2024-09-25,0,0
dad704cd,CUST-01455,welcome,2024-05-22,1,0
e8ed9fe9,CUST-01456,welcome,2024-02-25,1,0
1834a2aa,CUST-01456,reactivation,2024-05-18,0,0
839fbb62,CUST-01457,welcome,2024-02-13,1,1
93068792,CUST-01457,sample_followup,2024-02-26,1,0
0f66ef37,CUST-01457,post_purchase,2024-04-11,0,0
6eae5e9f,CUST-01458,welcome,2025-02-19,1,0
f423fd3e,CUST-01459,welcome,2025-03-06,1,0
d8557e96,CUST-01460,welcome,2025-02-22,1,0
7641b706,CUST-01461,welcome,2024-05-21,0,1
576d6e2b,CUST-01462,welcome,2024-05-26,1,0
784739b3,CUST-01462,sample_followup,2024-06-03,1,1
8261f971,CUST-01462,post_purchase,2024-07-23,1,0
f43f0547,CUST-01463,welcome,2025-08-22,1,0
8c9cfc16,CUST-01464,welcome,2024-07-18,0,0
91909d0b,CUST-01464,post_purchase,2024-08-22,1,1
837b36d8,CUST-01465,welcome,2025-07-27,0,0
d17e2fc0,CUST-01465,sample_followup,2025-08-08,1,0
063b1f58,CUST-01465,post_purchase,2025-08-27,1,0
a2b24d8c,CUST-01466,welcome,2024-03-23,1,0
31f24682,CUST-01466,sample_followup,2024-04-10,1,0
505387a3,CUST-01466,reactivation,2024-06-02,0,0
7ca741d0,CUST-01467,welcome,2024-09-29,0,0
5e664198,CUST-01467,sample_followup,2024-10-09,1,0
f646dc66,CUST-01467,post_purchase,2024-11-15,0,0
271885d6,CUST-01468,welcome,2025-03-21,1,0
5e1abe3a,CUST-01468,sample_followup,2025-03-27,0,1
3cc7b00e,CUST-01468,post_purchase,2025-04-06,0,1
1b446e7b,CUST-01469,welcome,2025-02-12,1,0
e483d9a1,CUST-01469,sample_followup,2025-03-01,0,0
92e3f812,CUST-01469,post_purchase,2025-03-17,1,0
bc926988,CUST-01470,welcome,2025-02-13,0,0
443edd39,CUST-01470,sample_followup,2025-02-27,0,0
c3ab0a65,CUST-01470,reactivation,2025-04-26,0,0
43eae86a,CUST-01471,welcome,2024-04-16,1,0
85335993,CUST-01471,sample_followup,2024-05-02,1,0
4f574ede,CUST-01471,post_purchase,2024-05-16,0,1
d952ab30,CUST-01472,welcome,2024-02-23,1,0
f6122128,CUST-01472,sample_followup,2024-03-17,0,0
f373a38f,CUST-01472,reactivation,2024-05-28,0,0
dfdca2cb,CUST-01473,welcome,2024-06-26,0,0
06ef9189,CUST-01474,welcome,2024-12-08,0,0
5ba61650,CUST-01474,sample_followup,2024-12-15,1,0
33c6911b,CUST-01474,reactivation,2025-01-27,0,0
428f7bf5,CUST-01475,welcome,2024-04-26,1,0
912ccf4d,CUST-01475,post_purchase,2024-05-19,0,0
6ec7f37a,CUST-01476,welcome,2025-04-04,0,0
18119776,CUST-01476,sample_followup,2025-04-19,0,0
90da62ac,CUST-01476,post_purchase,2025-05-21,0,0
93ac4965,CUST-01477,welcome,2024-12-12,1,0
e3d8b088,CUST-01477,sample_followup,2024-12-24,1,0
addc8186,CUST-01477,post_purchase,2025-01-11,0,1
8de10a5c,CUST-01478,welcome,2025-07-02,0,1
d882a89f,CUST-01478,sample_followup,2025-07-07,0,1
00f4dab1,CUST-01478,trade_engagement,2025-08-20,0,0
d379656c,CUST-01479,welcome,2024-06-09,1,0
409b98d4,CUST-01479,post_purchase,2024-07-11,1,0
3af6a7a7,CUST-01480,welcome,2025-07-16,0,0
b6fdca50,CUST-01481,welcome,2024-10-29,0,0
3ee9a35c,CUST-01481,sample_followup,2024-11-15,1,0
eea6eaeb,CUST-01481,reactivation,2025-01-15,1,0
78230ec0,CUST-01482,welcome,2024-07-05,0,0
6de35c11,CUST-01482,sample_followup,2024-07-17,1,0
918e492a,CUST-01482,project_nurture,2024-07-26,1,0
03758f16,CUST-01482,trade_engagement,2024-09-28,0,0
998a8ebb,CUST-01483,welcome,2024-01-05,1,0
60ac3f90,CUST-01484,welcome,2024-01-29,1,0
a908ef71,CUST-01485,welcome,2025-01-04,0,0
02dfc2cf,CUST-01486,welcome,2024-09-16,1,0
3413e52f,CUST-01486,sample_followup,2024-09-23,1,0
62d2a38f,CUST-01486,reactivation,2024-12-10,0,0
ce2ffe85,CUST-01487,welcome,2025-07-04,0,0
60c02464,CUST-01487,sample_followup,2025-07-08,0,1
090de96c,CUST-01488,welcome,2025-02-09,1,0
d0d2642a,CUST-01488,sample_followup,2025-02-21,0,1
49207a67,CUST-01488,project_nurture,2025-03-19,0,0
3062001c,CUST-01488,post_purchase,2025-03-12,0,0
b1a20daa,CUST-01489,welcome,2024-10-07,0,0
ae976ae9,CUST-01490,welcome,2025-04-05,1,0
7f97eee2,CUST-01490,sample_followup,2025-04-21,0,0
8745c713,CUST-01490,post_purchase,2025-05-27,1,0
6d6b614f,CUST-01491,welcome,2024-05-20,0,0
3bb9270a,CUST-01491,sample_followup,2024-05-23,1,1
55926d8d,CUST-01491,post_purchase,2024-07-06,1,1
be7ed228,CUST-01492,welcome,2024-08-16,0,0
098009bf,CUST-01493,welcome,2024-07-17,1,0
aa8a182a,CUST-01493,sample_followup,2024-07-29,1,0
3d456727,CUST-01493,post_purchase,2024-08-15,0,0
b52490d2,CUST-01494,welcome,2024-09-18,1,0
11d401e3,CUST-01494,sample_followup,2024-10-11,0,0
b8c8b851,CUST-01494,reactivation,2024-12-18,1,0
610b1b13,CUST-01495,welcome,2025-07-05,0,0
81c06893,CUST-01496,welcome,2024-12-18,0,0
8c83c053,CUST-01496,sample_followup,2025-01-10,0,0
bc2fc837,CUST-01496,reactivation,2025-03-22,1,0
606f3aaa,CUST-01497,welcome,2025-03-25,0,0
9f034908,CUST-01498,welcome,2024-06-13,1,0
336b9aa9,CUST-01498,sample_followup,2024-06-27,1,0
914a9cf1,CUST-01498,post_purchase,2024-07-13,1,0
263ae20e,CUST-01499,welcome,2024-02-25,0,1
ce405cc0,CUST-01500,welcome,2024-07-22,0,0
c8bd3308,CUST-01500,reactivation,2024-09-19,0,0
bd7e5cb3,CUST-01501,welcome,2025-08-19,0,0
547fa450,CUST-01501,sample_followup,2025-08-31,0,0
b911698c,CUST-01501,post_purchase,2025-10-24,1,0
ec6d056e,CUST-01502,welcome,2024-08-18,1,0
c012ab4f,CUST-01502,sample_followup,2024-08-21,0,0
e7be40b7,CUST-01502,reactivation,2024-11-05,0,0
cf31f53b,CUST-01503,welcome,2024-07-09,1,0
65c1c843,CUST-01503,sample_followup,2024-07-24,1,0
467db6ba,CUST-01503,reactivation,2024-09-18,1,0
10c49629,CUST-01504,welcome,2024-02-29,0,0
5f7c9f13,CUST-01504,sample_followup,2024-03-11,0,0
ecafe1fc,CUST-01504,project_nurture,2024-04-15,0,1
73fc4100,CUST-01504,post_purchase,2024-03-31,0,0
30895bb7,CUST-01505,welcome,2024-01-29,0,1
0564fdf6,CUST-01506,welcome,2024-03-30,0,1
f5de210c,CUST-01507,welcome,2025-01-11,0,0
2a367177,CUST-01508,welcome,2024-09-02,1,1
aaa21366,CUST-01508,sample_followup,2024-09-13,0,1
64fef3d9,CUST-01508,post_purchase,2024-10-31,1,0
246f1f0d,CUST-01509,welcome,2025-01-05,1,0
06434a3d,CUST-01509,sample_followup,2025-01-09,1,0
f293f580,CUST-01509,reactivation,2025-03-21,1,0
e21f2357,CUST-01510,welcome,2025-02-13,0,0
9139d7da,CUST-01510,post_purchase,2025-04-06,0,1
9515f356,CUST-01511,welcome,2024-02-01,1,0
ab9e9c5c,CUST-01511,sample_followup,2024-02-11,1,1
2df9bd23,CUST-01511,post_purchase,2024-03-24,1,0
57e3c58c,CUST-01512,welcome,2025-04-16,0,0
60edba39,CUST-01512,sample_followup,2025-04-29,0,1
6000c92e,CUST-01512,reactivation,2025-07-14,1,0
748d2d3d,CUST-01513,welcome,2024-02-02,1,0
7889b47e,CUST-01513,sample_followup,2024-02-10,0,0
7148a713,CUST-01513,reactivation,2024-04-02,0,0
9a527113,CUST-01514,welcome,2024-09-11,0,0
692dff02,CUST-01515,welcome,2024-02-20,1,1
9510912b,CUST-01515,sample_followup,2024-03-10,1,0
3f4236fe,CUST-01515,trade_engagement,2024-06-01,0,0
76ceca08,CUST-01516,welcome,2025-08-15,0,0
225b4687,CUST-01516,sample_followup,2025-08-28,0,0
f2ea00d3,CUST-01517,welcome,2025-08-13,0,0
d048b92b,CUST-01517,sample_followup,2025-08-24,0,0
15c1620d,CUST-01518,welcome,2025-06-29,1,0
6f417f1c,CUST-01518,sample_followup,2025-07-09,1,0
50b737b9,CUST-01518,post_purchase,2025-08-01,1,0
bb3c8233,CUST-01519,welcome,2025-02-14,1,0
f146ba5b,CUST-01519,sample_followup,2025-02-22,1,0
ac4b50dd,CUST-01519,post_purchase,2025-03-27,1,0
a0bdb632,CUST-01520,welcome,2024-06-20,1,0
6a4d7b45,CUST-01520,sample_followup,2024-07-03,1,0
488f5877,CUST-01520,post_purchase,2024-08-29,1,1
9d30726a,CUST-01521,welcome,2024-12-13,1,1
4e57b515,CUST-01521,post_purchase,2025-01-19,1,0
c6871b01,CUST-01522,welcome,2024-10-01,0,0
49a940eb,CUST-01523,welcome,2024-02-27,1,0
572bab0f,CUST-01523,sample_followup,2024-03-19,1,0
4da36865,CUST-01523,post_purchase,2024-04-04,0,0
500a648a,CUST-01524,welcome,2025-06-25,1,0
0a86011c,CUST-01525,welcome,2024-05-08,1,0
9914f315,CUST-01525,sample_followup,2024-05-20,1,1
bb069207,CUST-01525,reactivation,2024-08-08,0,0
eccf8943,CUST-01526,welcome,2024-12-18,0,0
